# RMS shrinking factor for the case B1Ra9CT01
   1.0999999999999998E-007  0.99999853959718377     
   2.1000000000000008E-007  0.99999129194286751     
   3.1000000000000016E-007  0.99997603528571621     
   4.1000000000000026E-007  0.99994502908569771     
   5.1000000000000031E-007  0.99989194031924122     
   6.1000000000000041E-007  0.99980679393293925     
   7.1000000000000051E-007  0.99967760931551641     
   8.1000000000000061E-007  0.99952792273802948     
   9.1000000000000071E-007  0.99938694377301651     
   1.0100000000000003E-006  0.99929665445311811     
   1.1099999999999993E-006  0.99928253483075746     
   2.0000000000000000E-008  0.99927302846234056     
   1.2999999999999975E-006  0.99913594873226330     
   1.3999999999999965E-006  0.99912443370350057     
   1.4999999999999956E-006  0.99911270711286282     
   1.5999999999999946E-006  0.99910047982580119     
   1.6999999999999937E-006  0.99908730698969106     
   1.7999999999999927E-006  0.99907251353460524     
   1.8999999999999918E-006  0.99905492505802029     
   1.9999999999999910E-006  0.99903245592797640     
   2.0999999999999901E-006  0.99900151937088044     
   2.1999999999999891E-006  0.99895650087518872     
   2.2999999999999881E-006  0.99888635879671994     
   2.3999999999999872E-006  0.99877384978174366     
   2.4999999999999862E-006  0.99858403833329534     
   2.5999999999999853E-006  0.99824950851447936     
   2.6999999999999843E-006  0.99759512292280728     
   2.7999999999999834E-006  0.99611366417687175     
   2.8999999999999824E-006  0.99274796857841652     
   2.9999999999999814E-006  0.98561252994380233     
   3.0972330469084737E-006  0.97165403567515674     
   3.1630034455198285E-006  0.95567689556750279     
   3.2096716611806064E-006  0.93988726306000681     
   3.2470138108505252E-006  0.92428035895851601     
   3.2789608222674158E-006  0.90879870059540857     
   3.3075323566807423E-006  0.89334497114683331     
   3.3339269385697470E-006  0.87779772213329577     
   3.3589331056103883E-006  0.86209560554966047     
   3.3822290600757958E-006  0.84669815546615823     
   3.4035715547308737E-006  0.83198176670233559     
   3.4234559740149130E-006  0.81783958125344391     
   3.4422274578779478E-006  0.80420034211478131     
   3.4601383154878633E-006  0.79100334336294498     
   3.4773817020337393E-006  0.77820070902460214     
   3.4941114421254565E-006  0.76575709672217196     
   3.5104504525803729E-006  0.75360812807177469     
   3.5265108948434254E-006  0.74165108148577930     
   3.5423832519086369E-006  0.72983936465189658     
   3.5581526948447686E-006  0.71819331746962256     
   3.5739002432447310E-006  0.70672098365154457     
   3.5896983461691311E-006  0.69544386543279768     
   3.6056155232346153E-006  0.68440448118961017     
   3.6217232687648311E-006  0.67359390052141321     
   3.6380920956502792E-006  0.66295941159612515     
   3.6547938947312624E-006  0.65254417132320686     
   3.6719023644667033E-006  0.64239809872190512     
   3.6894939111210427E-006  0.63261147785109573     
   3.7074930634273548E-006  0.62335918209406449     
   3.7250546842840975E-006  0.61508658324529009     
   3.7421758744548951E-006  0.60776887761754861     
   3.7589967308023733E-006  0.60128472126835186     
   3.7756314514997496E-006  0.59550970679579740     
   3.7921870708961246E-006  0.59034835488414883     
   3.8087614894667145E-006  0.58565562683448691     
   3.8254436207981558E-006  0.58129262805896997     
   3.8423170788602051E-006  0.57719385162836234     
   3.8594592754847678E-006  0.57331582596665642     
   3.8769484193557975E-006  0.56965979857834148     
   3.8948653756784565E-006  0.56622364697610950     
   3.9132913258675244E-006  0.56297019191453690     
   3.9323116690217335E-006  0.55988212923696434     
   3.9520142828278218E-006  0.55694311070218849     
   3.9724908317933768E-006  0.55410956492524988     
   3.9938411466845133E-006  0.55137755155747081     
   4.0161732792739101E-006  0.54871139874236341     
   4.0395924487055733E-006  0.54607734491891413     
   4.0642191951850981E-006  0.54343920892098296     
   4.0901900287085126E-006  0.54084188527680588     
   4.1176472605048919E-006  0.53832733648811570     
   4.1467499087206487E-006  0.53591876365806357     
   4.1776725971085670E-006  0.53360620554106108     
   4.2106086450214705E-006  0.53139695764438899     
   4.2457629333505651E-006  0.52928401926983870     
   4.2833692485125843E-006  0.52729013187942742     
   4.3236889915622259E-006  0.52541468985257544     
   4.3669992586982630E-006  0.52364988374279686     
   4.4136239485415112E-006  0.52202214996377172     
   4.4638973720695083E-006  0.52053480505002669     
   4.5182051262807164E-006  0.51919185494604247     
   4.5769939378874160E-006  0.51800789680023041     
   4.6407783793305412E-006  0.51694676272403073     
   4.7101579094014359E-006  0.51588190737856032     
   4.7856592717916420E-006  0.51464629991766642     
   4.8679317708437027E-006  0.51316476744615891     
   4.9578620094351913E-006  0.51153009577373754     
   5.0558269912686070E-006  0.50982575424780108     
   5.1558269912686060E-006  0.50824867992261258     
   5.2558269912686051E-006  0.50688675994593768     
