# RMS bottom Nusselt number for case BaRa7CT01
2.000000000000000042e-08 9.556645359043366428e-01
3.000000000000000394e-08 9.556205471550638375e-01
4.000000000000000084e-08 9.556179624809046924e-01
4.999999999999999774e-08 9.556146816275629119e-01
5.999999999999999464e-08 9.556114006659182092e-01
6.999999999999999154e-08 9.556081196905276132e-01
7.999999999999998844e-08 9.556048387179724157e-01
8.999999999999998534e-08 9.556015577542010808e-01
9.999999999999998224e-08 9.555982768010012895e-01
1.099999999999999791e-07 9.555949958587426352e-01
1.199999999999999893e-07 9.555917149273636113e-01
1.299999999999999994e-07 9.555884340067407612e-01
1.400000000000000095e-07 9.555851530978297648e-01
1.500000000000000197e-07 9.555818722001064858e-01
1.600000000000000298e-07 9.555785913137253562e-01
1.700000000000000400e-07 9.555753104388706731e-01
1.800000000000000501e-07 9.555720295747416326e-01
1.900000000000000602e-07 9.555687487223244458e-01
2.000000000000000704e-07 9.555654678810333591e-01
2.100000000000000805e-07 9.555621870508992366e-01
2.200000000000000906e-07 9.555589062324152394e-01
2.300000000000001008e-07 9.555556254246875270e-01
2.400000000000000844e-07 9.555523446285174582e-01
2.500000000000000946e-07 9.555490638437817985e-01
2.600000000000001047e-07 9.555457830699564115e-01
2.700000000000001148e-07 9.555425023074421986e-01
2.800000000000001250e-07 9.555392215563931479e-01
2.900000000000001351e-07 9.555359408164703083e-01
3.000000000000001452e-07 9.555326600878891741e-01
3.100000000000001554e-07 9.555293793705885719e-01
3.200000000000001655e-07 9.555260986644755761e-01
3.300000000000001756e-07 9.555228179695505197e-01
3.400000000000001858e-07 9.555195372859364156e-01
3.500000000000001959e-07 9.555162566135718683e-01
3.600000000000002061e-07 9.555129759524874089e-01
3.700000000000002162e-07 9.555096953027759632e-01
3.800000000000002263e-07 9.555064146641288891e-01
3.900000000000002365e-07 9.555031340367619030e-01
4.000000000000002466e-07 9.554998534206754490e-01
4.100000000000002567e-07 9.554965728159308114e-01
4.200000000000002669e-07 9.554932922224356195e-01
4.300000000000002770e-07 9.554900116401588983e-01
4.400000000000002871e-07 9.554867310690390303e-01
4.500000000000002973e-07 9.554834505091689412e-01
4.600000000000003074e-07 9.554801699605481868e-01
4.700000000000003175e-07 9.554768894232076315e-01
4.800000000000002747e-07 9.554736088972707320e-01
4.900000000000002849e-07 9.554703283823057225e-01
5.000000000000002950e-07 9.554670478788368504e-01
5.100000000000003051e-07 9.554637673864323499e-01
5.200000000000003153e-07 9.554604869052466531e-01
5.300000000000003254e-07 9.554572064354643901e-01
5.400000000000003356e-07 9.554539259767773629e-01
5.500000000000003457e-07 9.554506455294016209e-01
5.600000000000003558e-07 9.554473650930903617e-01
5.700000000000003660e-07 9.554440846681825361e-01
5.800000000000003761e-07 9.554408042543700574e-01
5.900000000000003862e-07 9.554375238518993951e-01
6.000000000000003964e-07 9.554342434605244128e-01
6.100000000000004065e-07 9.554309630803986542e-01
6.200000000000004166e-07 9.554276827114912551e-01
6.300000000000004268e-07 9.554244023538336350e-01
6.400000000000004369e-07 9.554211220073945965e-01
6.500000000000004470e-07 9.554178416720817690e-01
6.600000000000004572e-07 9.554145613481106469e-01
6.700000000000004673e-07 9.554112810352040075e-01
6.800000000000004774e-07 9.554080007334238012e-01
6.900000000000004876e-07 9.554047204429236828e-01
7.000000000000004977e-07 9.554014401634263187e-01
7.100000000000005079e-07 9.553981598953019683e-01
7.200000000000005180e-07 9.553948796381803721e-01
7.300000000000005281e-07 9.553915993924313454e-01
7.400000000000005383e-07 9.553883191575619493e-01
7.500000000000005484e-07 9.553850389338498506e-01
7.600000000000005585e-07 9.553817587213560003e-01
7.700000000000005687e-07 9.553784785197417806e-01
7.800000000000005788e-07 9.553751983293156114e-01
7.900000000000005889e-07 9.553719181498305790e-01
8.000000000000005991e-07 9.553686379817181162e-01
8.100000000000006092e-07 9.553653578243312960e-01
8.200000000000006193e-07 9.553620776779472301e-01
8.300000000000006295e-07 9.553587975424119305e-01
8.400000000000006396e-07 9.553555174179413356e-01
8.500000000000006498e-07 9.553522373041652971e-01
8.600000000000006599e-07 9.553489572012686670e-01
