# bottom Nusselt number for case B02Ra8CT01
2.000000000000000042e-08 1.672493452620795740e-01
3.000000000000000394e-08 1.673440599169025711e-01
4.000000000000000084e-08 1.673649177372135977e-01
4.999999999999999774e-08 1.673613581589608046e-01
5.999999999999999464e-08 1.673497490186227343e-01
6.999999999999999154e-08 1.673357401002478206e-01
7.999999999999998844e-08 1.673209205059733307e-01
8.999999999999998534e-08 1.673058737989480960e-01
9.999999999999998224e-08 1.672911515797077253e-01
1.099999999999999791e-07 1.672768972675458543e-01
1.199999999999999893e-07 1.672631319993735100e-01
1.299999999999999994e-07 1.672500631535477622e-01
1.400000000000000095e-07 1.672374471720259326e-01
1.500000000000000197e-07 1.672251647803416064e-01
1.600000000000000298e-07 1.672133081924393472e-01
1.700000000000000400e-07 1.672017061885248956e-01
1.800000000000000501e-07 1.671904901810841726e-01
1.900000000000000602e-07 1.671797726848841814e-01
2.000000000000000704e-07 1.671693115730366885e-01
2.100000000000000805e-07 1.671594008941508225e-01
2.200000000000000906e-07 1.671498536303729632e-01
2.300000000000001008e-07 1.671405647157434282e-01
2.400000000000000844e-07 1.671315455775877756e-01
2.500000000000000946e-07 1.671226966019881688e-01
2.600000000000001047e-07 1.671141721653218726e-01
2.700000000000001148e-07 1.671060931620502177e-01
2.800000000000001250e-07 1.670982170018781299e-01
2.900000000000001351e-07 1.670906498891160108e-01
3.000000000000001452e-07 1.670837093326746903e-01
3.100000000000001554e-07 1.670773083973791373e-01
3.200000000000001655e-07 1.670713819135594691e-01
3.300000000000001756e-07 1.670658604252725499e-01
3.400000000000001858e-07 1.670609650527352108e-01
3.500000000000001959e-07 1.670565922165336559e-01
3.600000000000002061e-07 1.670527539131071715e-01
3.700000000000002162e-07 1.670492821060716448e-01
3.800000000000002263e-07 1.670460713083063431e-01
3.900000000000002365e-07 1.670429113082297912e-01
4.000000000000002466e-07 1.670398304596256156e-01
4.100000000000002567e-07 1.670368329613748648e-01
4.200000000000002669e-07 1.670339062882571224e-01
4.300000000000002770e-07 1.670310816860356429e-01
4.400000000000002871e-07 1.670283753920604464e-01
4.500000000000002973e-07 1.670257842488581113e-01
4.600000000000003074e-07 1.670232133984858591e-01
4.700000000000003175e-07 1.670207059846293696e-01
4.800000000000002747e-07 1.670183277336361183e-01
4.900000000000002849e-07 1.670159926327009492e-01
5.000000000000002950e-07 1.670138004957222033e-01
5.100000000000003051e-07 1.670118671386499054e-01
5.200000000000003153e-07 1.670101023570496335e-01
5.300000000000003254e-07 1.670083805178893266e-01
5.400000000000003356e-07 1.670067103977846412e-01
5.500000000000003457e-07 1.670050773706321101e-01
5.600000000000003558e-07 1.670035332231760983e-01
5.700000000000003660e-07 1.670021392666399818e-01
5.800000000000003761e-07 1.670008834816718302e-01
5.900000000000003862e-07 1.669996307302171745e-01
6.000000000000003964e-07 1.669984085098203119e-01
6.100000000000004065e-07 1.669972295325053979e-01
6.200000000000004166e-07 1.669961873760683613e-01
6.300000000000004268e-07 1.669953260074308332e-01
6.400000000000004369e-07 1.669946108315686906e-01
6.500000000000004470e-07 1.669939812304400695e-01
6.600000000000004572e-07 1.669934554669825488e-01
6.700000000000004673e-07 1.669930446677563851e-01
6.800000000000004774e-07 1.669927225650952030e-01
6.900000000000004876e-07 1.669924369709048784e-01
7.000000000000004977e-07 1.669921513756344456e-01
7.100000000000005079e-07 1.669918657830179176e-01
7.200000000000005180e-07 1.669915801898150254e-01
7.300000000000005281e-07 1.669912945955938366e-01
7.400000000000005383e-07 1.669910090046745343e-01
7.500000000000005484e-07 1.669907234112556482e-01
7.600000000000005585e-07 1.669904378229130626e-01
7.700000000000005687e-07 1.669901522294941765e-01
7.800000000000005788e-07 1.669898666389451614e-01
7.900000000000005889e-07 1.669895810509111345e-01
8.000000000000005991e-07 1.669892954600998569e-01
8.100000000000006092e-07 1.669890098677147550e-01
8.200000000000006193e-07 1.669887242833374974e-01
8.300000000000006295e-07 1.669884386866167247e-01
8.400000000000006396e-07 1.669881531036281341e-01
8.500000000000006498e-07 1.669878675190965833e-01
8.600000000000006599e-07 1.669875819340095879e-01
8.700000000000006700e-07 1.669872963480276973e-01
8.800000000000006802e-07 1.669870107688655736e-01
8.900000000000006903e-07 1.669867251799057872e-01
9.000000000000007004e-07 1.669864395956211223e-01
9.100000000000007106e-07 1.669861540151012236e-01
9.200000000000007207e-07 1.669858684294124873e-01
9.300000000000007308e-07 1.669855828418567723e-01
9.400000000000007410e-07 1.669852972643919020e-01
9.500000000000007511e-07 1.669850116799375395e-01
9.600000000000007612e-07 1.669847261016548789e-01
9.700000000000006655e-07 1.669844405177250968e-01
9.800000000000005698e-07 1.669841549328232588e-01
9.900000000000004740e-07 1.669838693564847376e-01
1.000000000000000378e-06 1.669835837713051496e-01
1.010000000000000283e-06 1.669832981956455298e-01
1.020000000000000187e-06 1.669830126172549001e-01
1.030000000000000091e-06 1.669827270397745977e-01
1.039999999999999995e-06 1.669824414620319775e-01
1.049999999999999900e-06 1.669821558856317278e-01
1.059999999999999804e-06 1.669818703091852374e-01
1.069999999999999708e-06 1.669815847326460989e-01
1.079999999999999612e-06 1.669812991572950378e-01
1.089999999999999517e-06 1.669810135820211650e-01
1.099999999999999421e-06 1.669807280074107336e-01
1.109999999999999325e-06 1.669804424343278026e-01
1.119999999999999229e-06 1.669801568596711028e-01
1.129999999999999134e-06 1.669798712859709988e-01
1.139999999999999038e-06 1.669795857128726357e-01
1.149999999999998942e-06 1.669793001403297450e-01
1.159999999999998846e-06 1.669790145682805982e-01
1.169999999999998751e-06 1.669787289970337818e-01
1.179999999999998655e-06 1.669784434262498451e-01
1.189999999999998559e-06 1.669781578555584733e-01
1.199999999999998463e-06 1.669778722848671015e-01
1.209999999999998368e-06 1.669773924055735770e-01
1.309999999999997410e-06 1.669747310379820493e-01
1.409999999999996453e-06 1.669718754118413584e-01
1.509999999999995495e-06 1.669690198345501475e-01
