# shrinking factor at initial tracers positions for case B1Ra8CT1
1.275593106461368198e-01 7.000000000000000146e-03 1.866000000000000103e+00
9.603089071653667652e-01 8.000000000000000167e-02 1.502000000000000002e+00
8.458280525701407093e-01 1.643999999999999906e+00 1.070000000000000062e+00
9.093363653913097422e-02 1.004000000000000004e+00 1.170000000000000068e-01
2.048523492071983310e-01 1.439999999999999947e+00 8.739999999999999991e-01
2.352750579135210462e-01 1.193000000000000060e+00 4.249999999999999889e-01
3.282316965251834695e-01 2.760000000000000231e-01 1.752000000000000002e+00
2.623211569628735029e-01 1.282000000000000028e+00 1.078999999999999959e+00
2.120168099192628330e-01 1.697999999999999954e+00 4.299999999999999656e-02
3.823712460089355725e-01 8.679999999999999938e-01 1.399000000000000021e+00
2.171128418155450490e-02 4.050000000000000266e-01 1.756000000000000005e+00
1.453573625772706934e-01 1.006999999999999895e+00 3.390000000000000235e-01
1.792315986537210137e-01 9.759999999999999787e-01 1.336000000000000076e+00
2.641953285993011158e-01 1.250999999999999890e+00 1.092000000000000082e+00
7.806851679131388000e-01 1.471000000000000085e+00 2.340000000000000135e-01
7.072581760143400453e-01 9.070000000000000284e-01 1.272000000000000020e+00
3.605817789556824415e-01 2.700000000000000178e-01 1.661999999999999922e+00
1.729597680205371968e-01 1.725999999999999979e+00 4.159999999999999809e-01
5.668873835819752960e-02 3.400000000000000244e-02 1.000999999999999890e+00
5.693900751955226491e-01 1.745999999999999996e+00 7.449999999999999956e-01
3.074326833104373824e-01 9.659999999999999698e-01 1.627000000000000002e+00
2.425857771037593091e-01 4.200000000000000261e-02 1.195000000000000062e+00
5.078901002543285692e-01 7.890000000000000346e-01 1.324999999999999956e+00
3.181352112418990297e-01 9.220000000000000417e-01 6.750000000000000444e-01
3.904007943764009614e-01 1.606999999999999984e+00 3.800000000000000044e-01
1.666468392869578097e-01 5.939999999999999725e-01 1.570000000000000062e+00
2.318553418940015876e-01 1.741999999999999993e+00 3.200000000000000067e-01
7.624711875182399456e-02 3.069999999999999951e-01 1.062000000000000055e+00
9.998109627242972586e-01 8.179999999999999494e-01 1.820000000000000062e+00
2.150327045683662064e-01 1.532999999999999918e+00 1.022999999999999909e+00
1.067066997940728165e-02 6.490000000000000213e-01 7.670000000000000151e-01
2.075199252566279906e-01 2.299999999999999961e-02 1.506999999999999895e+00
1.494807829897180397e-02 8.599999999999999312e-02 1.183000000000000052e+00
1.228547885112994259e-01 6.069999999999999840e-01 1.368000000000000105e+00
7.678879392000286241e-01 1.320000000000000062e-01 1.582000000000000073e+00
3.506545094846179045e-01 5.430000000000000382e-01 1.802999999999999936e+00
8.990301248855219196e-01 1.951999999999999957e+00 1.900000000000000022e-01
4.058519990836630953e-01 7.530000000000000027e-01 1.028999999999999915e+00
8.106303292348384648e-01 1.183000000000000052e+00 1.562999999999999945e+00
5.611915647029008802e-01 2.869999999999999774e-01 1.582000000000000073e+00
3.951572342348181333e-01 8.279999999999999583e-01 1.449999999999999956e+00
6.546082667392274512e-01 1.070999999999999952e+00 1.082999999999999963e+00
5.301629261686018058e-02 1.193999999999999950e+00 1.439999999999999891e-01
2.754248824667508977e-01 1.139000000000000012e+00 1.330000000000000071e+00
4.782411077209737238e-01 1.413999999999999924e+00 3.400000000000000244e-02
8.692195545989667149e-01 8.149999999999999467e-01 1.203000000000000069e+00
7.505725844820007597e-02 8.899999999999999578e-02 1.225000000000000089e+00
3.677731091791280188e-02 1.584999999999999964e+00 8.659999999999999920e-01
3.223094335768703078e-01 1.225000000000000089e+00 9.299999999999999933e-02
2.576583356971238747e-01 1.133000000000000007e+00 4.000000000000000222e-01
7.803488769248702051e-01 1.483999999999999986e+00 1.719999999999999862e-01
8.639275796734385837e-02 1.086999999999999966e+00 9.090000000000000302e-01
1.957200829870690828e-01 6.590000000000000302e-01 8.149999999999999467e-01
3.459723624620368587e-02 1.417999999999999927e+00 1.100999999999999979e+00
1.803486727668099088e-01 5.899999999999999689e-02 1.614000000000000101e+00
1.073664055728947853e-01 1.260000000000000009e+00 1.000000000000000021e-02
3.638317242461318046e-01 1.316999999999999948e+00 9.700000000000000289e-02
4.651573960272176178e-02 8.880000000000000115e-01 1.606999999999999984e+00
2.525166812783914971e-01 5.010000000000000009e-01 1.125999999999999890e+00
5.891285625348646748e-01 3.300000000000000155e-01 1.288000000000000034e+00
2.224321301973784804e-01 5.090000000000000080e-01 1.211000000000000076e+00
1.830048652571662771e-01 1.125999999999999890e+00 1.231999999999999984e+00
2.591085810426254632e-01 7.479999999999999982e-01 1.661000000000000032e+00
1.501390304137189269e-01 1.296999999999999931e+00 8.110000000000000542e-01
8.195340841657184905e-01 1.421000000000000041e+00 1.298999999999999932e+00
3.994434301192273939e-01 5.879999999999999671e-01 1.483000000000000096e+00
1.790139265346721020e-01 1.034000000000000030e+00 4.430000000000000049e-01
9.258837366456645901e-01 1.042999999999999927e+00 9.080000000000000293e-01
5.922160460333265597e-01 2.300000000000000100e-01 1.594000000000000083e+00
2.980364483228546968e-01 1.213999999999999968e+00 4.359999999999999987e-01
5.907657494511879825e-01 6.260000000000000009e-01 1.475000000000000089e+00
2.944599788507783478e-01 8.689999999999999947e-01 1.534000000000000030e+00
1.798839411634369223e-01 5.199999999999999761e-02 1.018000000000000016e+00
5.436382920618657022e-02 9.989999999999999991e-01 5.869999999999999662e-01
7.959169057161247229e-02 9.799999999999999822e-01 5.779999999999999583e-01
4.474534628111860313e-01 1.262000000000000011e+00 1.461999999999999966e+00
1.570235751442545791e-01 1.689000000000000057e+00 4.819999999999999840e-01
3.034683114081783706e-01 1.649000000000000021e+00 4.660000000000000253e-01
2.935920917402426444e-01 8.840000000000000080e-01 1.524999999999999911e+00
4.551278241267783797e-01 1.209000000000000075e+00 1.096999999999999975e+00
5.820664028772586790e-02 1.276999999999999913e+00 5.739999999999999547e-01
2.922991052996837605e-02 8.269999999999999574e-01 6.320000000000000062e-01
2.706213153705092633e-01 8.279999999999999583e-01 9.489999999999999547e-01
5.895583016250369179e-02 3.950000000000000178e-01 1.247000000000000108e+00
6.105415547496420015e-01 8.569999999999999840e-01 1.743000000000000105e+00
3.575225298812445551e-01 6.039999999999999813e-01 1.034999999999999920e+00
2.630928126986340279e-02 1.130000000000000032e-01 1.223999999999999977e+00
3.495356327119406026e-01 3.609999999999999876e-01 1.697000000000000064e+00
4.077003899346499649e-01 1.225999999999999979e+00 4.919999999999999929e-01
4.716798151590262944e-01 1.379999999999999893e+00 4.599999999999999922e-02
6.908302101584166965e-02 1.217999999999999972e+00 6.510000000000000231e-01
6.281132454845825830e-01 8.359999999999999654e-01 1.056999999999999940e+00
3.122631893616973492e-02 1.189999999999999947e+00 5.749999999999999556e-01
2.392091906675540003e-01 1.328999999999999959e+00 7.610000000000000098e-01
7.305465512726808108e-02 1.241000000000000103e+00 1.429000000000000048e+00
4.521185268241194044e-01 1.296999999999999931e+00 4.399999999999999745e-02
2.412592975617797730e-01 1.747999999999999998e+00 2.909999999999999809e-01
4.993937608557313390e-01 9.609999999999999654e-01 7.129999999999999671e-01
3.223235211748742834e-01 1.179999999999999938e-01 1.308000000000000052e+00
1.182802827682363778e-02 1.260000000000000009e-01 1.264999999999999902e+00
4.352763267357243615e-01 1.370999999999999996e+00 9.050000000000000266e-01
6.781452558805290964e-01 6.670000000000000373e-01 1.389000000000000012e+00
4.359436959911872633e-01 1.112000000000000099e+00 7.520000000000000018e-01
3.844351128832606546e-01 1.179999999999999938e-01 1.612999999999999989e+00
2.772359978649148182e-01 9.000000000000000222e-01 1.159000000000000030e+00
3.134031940622241663e-01 3.669999999999999929e-01 1.471000000000000085e+00
5.199148391046726214e-01 4.789999999999999813e-01 1.864000000000000101e+00
9.898428776716948763e-01 1.110000000000000098e+00 1.641999999999999904e+00
3.401753864232699709e-02 1.326000000000000068e+00 6.360000000000000098e-01
3.071074135618455103e-01 9.300000000000000488e-01 1.524999999999999911e+00
2.334921142733257515e-01 1.056000000000000050e+00 7.620000000000000107e-01
6.368493149996169445e-01 8.179999999999999494e-01 1.278000000000000025e+00
6.142071916690874933e-02 1.586000000000000076e+00 1.002000000000000002e+00
3.122471865141672742e-01 1.024000000000000021e+00 1.980000000000000093e-01
2.260889391667345039e-01 1.284999999999999920e+00 8.830000000000000071e-01
3.608245951777506177e-01 9.979999999999999982e-01 6.300000000000000044e-01
1.889277337859989470e-01 7.099999999999999645e-01 8.149999999999999467e-01
3.645038739784707271e-01 1.920000000000000040e-01 1.723000000000000087e+00
4.362171366033130299e-02 1.207000000000000073e+00 6.039999999999999813e-01
3.495995626147938712e-02 4.309999999999999942e-01 1.709000000000000075e+00
3.212867918162168879e-01 6.620000000000000329e-01 1.328999999999999959e+00
3.186134561124635139e-02 5.560000000000000497e-01 1.693000000000000060e+00
7.559929460388884470e-01 1.469999999999999973e+00 2.570000000000000062e-01
1.958985977471031370e-01 1.596999999999999975e+00 7.499999999999999722e-02
5.443333381647117442e-01 1.014000000000000012e+00 1.098000000000000087e+00
5.347777513338081157e-02 6.610000000000000320e-01 1.070000000000000062e+00
3.566788717666677377e-02 2.849999999999999756e-01 1.046999999999999931e+00
8.421118034061182700e-02 1.729999999999999982e+00 6.300000000000000044e-01
3.259634439341233536e-01 1.899999999999999953e-02 1.320000000000000062e+00
3.880047079662236054e-01 1.522000000000000020e+00 4.289999999999999925e-01
2.611470706690012175e-02 9.340000000000000524e-01 4.789999999999999813e-01
5.471086308211760008e-01 2.119999999999999940e-01 1.608999999999999986e+00
9.805117975271369218e-03 4.229999999999999871e-01 1.052999999999999936e+00
9.995396125752424865e-01 1.989999999999999991e+00 1.719999999999999862e-01
4.379364056955147300e-01 1.338000000000000078e+00 1.250000000000000000e-01
5.527773403547583397e-01 7.590000000000000080e-01 1.423999999999999932e+00
1.208432237582053037e-01 6.039999999999999813e-01 1.368000000000000105e+00
1.525818230607764170e-01 9.559999999999999609e-01 6.850000000000000533e-01
7.868120459298731939e-01 1.437000000000000055e+00 1.110000000000000014e-01
5.724289329445886310e-01 7.800000000000000266e-01 1.423000000000000043e+00
9.996463682199894230e-01 1.354999999999999982e+00 1.455000000000000071e+00
1.524337182641629512e-02 1.409000000000000030e+00 1.159999999999999920e+00
2.381567137284018934e-02 1.419999999999999929e+00 7.159999999999999698e-01
7.712272906967598818e-02 1.042999999999999927e+00 1.209999999999999964e-01
2.827699371613059953e-01 6.149999999999999911e-01 1.350999999999999979e+00
2.536121059541020240e-02 1.320000000000000062e+00 6.969999999999999529e-01
2.904895881581104344e-01 1.622000000000000108e+00 6.929999999999999494e-01
9.826823270831523682e-02 9.900000000000000466e-02 1.010999999999999899e+00
1.678351751793262167e-02 1.036999999999999922e+00 3.820000000000000062e-01
7.549186532049667608e-01 3.790000000000000036e-01 1.554000000000000048e+00
9.603463794221113459e-02 1.213000000000000078e+00 1.439999999999999947e+00
5.787980092408501198e-02 1.114000000000000101e+00 4.600000000000000200e-01
2.040957380686241607e-01 1.820000000000000062e+00 4.239999999999999880e-01
5.477631311441836237e-01 1.219000000000000083e+00 1.064999999999999947e+00
5.724616384948244541e-01 1.179999999999999938e+00 1.110999999999999988e+00
2.608303728642649699e-01 5.230000000000000204e-01 1.705999999999999961e+00
3.108553359121535853e-01 1.655999999999999917e+00 8.209999999999999520e-01
6.135098757578228978e-01 5.380000000000000338e-01 1.167999999999999927e+00
4.642903619086506950e-01 1.143999999999999906e+00 6.610000000000000320e-01
3.899241310025340357e-01 1.036999999999999922e+00 1.155999999999999917e+00
7.329875360056216094e-01 1.308999999999999941e+00 4.899999999999999911e-01
3.271633272187574049e-01 4.399999999999999745e-02 1.012000000000000011e+00
7.155419815834022090e-01 1.489000000000000101e+00 1.930000000000000049e-01
6.111761339364331080e-01 1.312000000000000055e+00 4.630000000000000226e-01
3.291459616696369994e-01 2.540000000000000036e-01 1.058999999999999941e+00
2.693868397337950693e-01 2.409999999999999920e-01 1.108000000000000096e+00
1.412664243292873489e-01 9.979999999999999982e-01 7.930000000000000382e-01
5.110000002125033580e-01 1.584000000000000075e+00 2.999999999999999889e-01
2.764775407952566044e-01 9.549999999999999600e-01 1.372999999999999998e+00
4.755503755640575619e-02 2.429999999999999938e-01 1.473000000000000087e+00
8.915711575292831759e-01 7.920000000000000373e-01 1.205000000000000071e+00
3.173160013126496426e-01 1.282999999999999918e+00 1.219000000000000083e+00
9.752930170714017855e-02 3.599999999999999728e-02 1.881000000000000005e+00
3.033451253137964820e-01 1.399000000000000021e+00 9.220000000000000417e-01
1.187968544858634679e-01 7.239999999999999769e-01 1.713999999999999968e+00
3.293725821891413941e-01 1.284999999999999920e+00 1.118999999999999995e+00
4.550172100043690659e-01 6.390000000000000124e-01 1.179000000000000048e+00
4.503319667557992290e-01 1.711000000000000076e+00 7.830000000000000293e-01
2.719472572509352704e-01 1.346999999999999975e+00 1.179000000000000048e+00
5.004732266262962304e-01 7.510000000000000009e-01 1.409999999999999920e+00
5.578914551814045941e-01 1.312999999999999945e+00 4.390000000000000013e-01
4.103137544843769025e-01 1.280999999999999917e+00 9.899999999999999911e-01
3.652940080530634598e-02 1.256000000000000005e+00 2.819999999999999729e-01
7.062746417658785636e-02 9.350000000000000533e-01 1.594999999999999973e+00
4.470091461243281411e-02 5.020000000000000018e-01 1.360000000000000098e+00
2.035916499560830040e-01 4.490000000000000102e-01 1.163000000000000034e+00
2.506326938163617180e-01 1.649000000000000021e+00 2.590000000000000080e-01
5.088596493597009884e-02 6.680000000000000382e-01 1.072000000000000064e+00
6.770219807279628244e-01 5.709999999999999520e-01 1.828999999999999959e+00
6.749845643648088034e-01 1.752999999999999892e+00 7.780000000000000249e-01
9.996262226062891942e-01 1.383000000000000007e+00 1.431000000000000050e+00
1.175041550914736194e-01 1.140000000000000041e-01 1.895999999999999908e+00
9.245580503821154705e-01 1.340000000000000080e+00 4.119999999999999774e-01
7.198201967165537840e-02 9.799999999999999822e-01 4.040000000000000258e-01
6.012544062654303495e-03 5.320000000000000284e-01 1.451000000000000068e+00
3.653040995873395036e-01 1.276999999999999913e+00 1.264999999999999902e+00
2.518081345534606968e-02 6.680000000000000382e-01 9.609999999999999654e-01
2.817527832290196432e-01 5.120000000000000107e-01 1.167000000000000037e+00
3.771953512751625714e-01 1.385000000000000009e+00 8.219999999999999529e-01
1.096384850232618169e-01 6.250000000000000000e-01 9.909999999999999920e-01
1.154242924827131728e-01 8.040000000000000480e-01 1.627000000000000002e+00
9.616616891933696398e-02 1.074000000000000066e+00 4.109999999999999765e-01
7.377358763986784085e-02 1.024999999999999911e+00 5.719999999999999529e-01
3.230500120386285423e-01 1.808000000000000052e+00 6.009999999999999787e-01
7.463932324593246237e-02 4.390000000000000013e-01 9.609999999999999654e-01
6.349798453791064556e-01 1.008000000000000007e+00 1.062999999999999945e+00
6.113566126065173023e-02 1.839999999999999969e-01 1.096000000000000085e+00
9.148500523633280590e-01 1.739999999999999991e+00 8.519999999999999796e-01
4.685134168948529854e-01 1.518000000000000016e+00 5.809999999999999609e-01
3.276125132950570285e-01 1.643999999999999906e+00 3.719999999999999973e-01
2.230950186075610076e-01 1.264000000000000012e+00 3.109999999999999987e-01
8.254897369771220517e-02 8.300000000000000433e-02 1.879999999999999893e+00
7.302738244068066598e-01 6.630000000000000338e-01 1.794000000000000039e+00
9.554880662032230743e-02 3.260000000000000120e-01 1.508999999999999897e+00
5.368149650039488741e-01 8.369999999999999662e-01 1.306999999999999940e+00
1.049885091552738986e-01 6.129999999999999893e-01 8.559999999999999831e-01
1.133556761234175841e-02 1.250000000000000000e+00 6.189999999999999947e-01
6.751925147151741635e-01 1.559999999999999998e-01 1.929999999999999938e+00
6.350173163325192882e-02 1.903999999999999915e+00 3.099999999999999978e-02
1.928164135252659339e-01 5.899999999999999689e-02 1.026000000000000023e+00
3.105234561351818273e-02 9.300000000000000488e-01 5.520000000000000462e-01
3.267767335060650091e-01 1.387000000000000011e+00 7.810000000000000275e-01
5.709559997811830545e-02 5.020000000000000018e-01 1.469999999999999973e+00
2.068998223654763824e-01 7.810000000000000275e-01 1.721999999999999975e+00
3.715520736763932019e-01 9.539999999999999591e-01 6.520000000000000240e-01
9.953998740887930186e-02 7.139999999999999680e-01 1.711000000000000076e+00
7.099793231008817429e-01 1.451999999999999957e+00 5.160000000000000142e-01
4.989477400097649396e-01 5.909999999999999698e-01 1.788000000000000034e+00
3.176617390069870206e-01 3.160000000000000031e-01 1.737999999999999989e+00
3.859224350705044992e-01 1.514999999999999902e+00 6.019999999999999796e-01
4.961730103489450650e-01 8.519999999999999796e-01 6.889999999999999458e-01
6.295544206634902384e-02 1.199000000000000066e+00 9.429999999999999494e-01
5.476949546832000637e-01 3.210000000000000075e-01 1.584000000000000075e+00
4.666796714378444455e-01 3.330000000000000182e-01 1.326999999999999957e+00
2.741309078143424061e-01 1.018999999999999906e+00 7.570000000000000062e-01
9.934192007814708347e-01 4.540000000000000147e-01 1.923000000000000043e+00
9.998553524125972647e-01 6.830000000000000515e-01 1.864999999999999991e+00
1.592539441952761092e-01 1.792999999999999927e+00 5.979999999999999760e-01
1.111204889032628984e-01 8.619999999999999885e-01 6.979999999999999538e-01
5.432825778943759509e-01 5.270000000000000240e-01 1.034999999999999920e+00
5.299883421460775956e-01 1.227000000000000091e+00 8.589999999999999858e-01
2.267138096434130959e-02 8.409999999999999698e-01 5.460000000000000409e-01
5.670357756074090316e-01 6.879999999999999449e-01 1.171999999999999931e+00
4.212444655247168379e-01 2.959999999999999853e-01 1.457999999999999963e+00
4.749786989562642114e-01 1.340999999999999970e+00 2.479999999999999982e-01
3.252288711534306320e-01 6.820000000000000506e-01 7.630000000000000115e-01
6.127999552776304260e-01 1.098000000000000087e+00 8.419999999999999707e-01
6.297151668195132002e-02 9.849999999999999867e-01 3.900000000000000133e-01
2.066888501762967900e-01 1.439000000000000057e+00 9.659999999999999698e-01
6.405437507208980863e-01 1.429000000000000048e+00 3.119999999999999996e-01
5.727247761349264499e-01 1.872000000000000108e+00 2.999999999999999889e-01
2.187353106027815561e-02 4.590000000000000191e-01 1.693999999999999950e+00
3.110907645766383123e-01 3.609999999999999876e-01 1.713000000000000078e+00
8.849036366276008883e-03 9.200000000000000400e-01 1.086000000000000076e+00
9.466113618592106316e-03 4.749999999999999778e-01 1.661000000000000032e+00
3.666982108708962684e-01 1.550999999999999934e+00 5.869999999999999662e-01
3.276780242298871770e-01 8.950000000000000178e-01 1.627999999999999892e+00
1.623215344609699740e-01 8.679999999999999938e-01 7.469999999999999973e-01
2.628066836248621474e-01 1.272999999999999909e+00 1.074000000000000066e+00
1.431262703016145284e-03 4.789999999999999813e-01 1.334999999999999964e+00
1.643657778510428102e-01 1.439999999999999947e+00 4.620000000000000218e-01
2.147621537195200381e-01 5.849999999999999645e-01 1.050999999999999934e+00
7.416755317106353898e-03 8.649999999999999911e-01 5.779999999999999583e-01
1.054388850769633762e-01 8.219999999999999529e-01 6.009999999999999787e-01
2.362812949919033123e-01 4.200000000000000261e-02 1.058999999999999941e+00
2.976049117393192445e-01 8.599999999999999312e-02 1.747000000000000108e+00
7.275786668310970651e-01 1.481000000000000094e+00 2.280000000000000082e-01
3.236921925168267933e-01 4.219999999999999862e-01 1.493000000000000105e+00
2.739338059237862374e-02 1.471999999999999975e+00 9.569999999999999618e-01
3.798537038751770289e-01 1.421000000000000041e+00 7.419999999999999929e-01
9.139765589401931400e-01 6.520000000000000240e-01 1.169999999999999929e+00
9.872034119073626324e-02 1.207000000000000073e+00 1.441999999999999948e+00
3.728594399196760167e-01 1.338999999999999968e+00 7.580000000000000071e-01
4.930525130428871639e-01 1.875000000000000000e+00 4.759999999999999787e-01
6.135805374081503873e-03 4.759999999999999787e-01 1.350000000000000089e+00
9.995978475349711623e-01 1.741999999999999993e+00 9.769999999999999796e-01
7.573931347899820476e-01 1.816000000000000059e+00 6.630000000000000338e-01
9.752562379913477519e-01 1.330999999999999961e+00 4.020000000000000240e-01
3.005673105173224391e-01 1.125999999999999890e+00 3.790000000000000036e-01
1.463425620839831631e-01 4.729999999999999760e-01 1.455000000000000071e+00
6.322591003917978902e-01 1.094999999999999973e+00 8.369999999999999662e-01
9.952099759846209093e-01 3.599999999999999728e-02 1.981999999999999984e+00
4.985224419779283878e-01 1.389000000000000012e+00 4.989999999999999991e-01
1.044949429596586793e-01 2.640000000000000124e-01 1.800999999999999934e+00
1.345067433047666128e-01 2.169999999999999984e-01 1.054999999999999938e+00
3.437627046781638329e-02 1.059999999999999970e-01 1.088999999999999968e+00
1.781439110060706755e-03 1.670000000000000095e-01 1.026000000000000023e+00
3.468427549591274889e-03 1.000000000000000021e-03 1.040000000000000036e+00
1.867184070078170277e-01 1.044999999999999929e+00 1.495999999999999996e+00
1.741624683856725364e-01 7.199999999999999456e-02 1.211000000000000076e+00
1.794802968316108749e-02 9.739999999999999769e-01 3.200000000000000067e-01
6.189769811317222953e-02 1.122999999999999998e+00 4.749999999999999778e-01
